image,cleaned_caption
905355838_3a43fdfd4e.jpg,baseball player looking stadium crowd
909191414_1cf5d85821.jpg,boy leaping blue hose pipe little girl watches
909191414_1cf5d85821.jpg,boy leaping sister plays around hose
909191414_1cf5d85821.jpg,young boy jumping front young girl house
909191414_1cf5d85821.jpg,children playing around garden tube front yard house
909191414_1cf5d85821.jpg,two children playing blue water hose
909808296_23c427022d.jpg,brown black dog leash sniffed black white dog
909808296_23c427022d.jpg,dog leash walks sidewalk another dog follows
909808296_23c427022d.jpg,small dog leash smelled another animal
909808296_23c427022d.jpg,black white dog sniffing butt brown dog leash
909808296_23c427022d.jpg,two small dogs one blackandwhite one brownandblack walk street
911527312_f81ee36b97.jpg,boy wearing red crocs climbing tree
911527312_f81ee36b97.jpg,boy wearing red shoes climbing tree
911527312_f81ee36b97.jpg,child wearing red shoes climbing tree
911527312_f81ee36b97.jpg,small child tree wearing red shoes
911527312_f81ee36b97.jpg,young boy wearing red croc sandals climbs tree healthy green leaves
911795495_342bb15b97.jpg,girl sits swing
911795495_342bb15b97.jpg,girl wearing orange shirt holds onto poles looks
911795495_342bb15b97.jpg,soft focus picture little girl wearing orange sweater
911795495_342bb15b97.jpg,young girl long brown hair holding black red striped stick
911795495_342bb15b97.jpg,girl red shirt smiles swing
917574521_74fab68514.jpg,one young girl pushing toy twin sister looks
917574521_74fab68514.jpg,two children wearing bright pink clothes playing toy lawnmower
917574521_74fab68514.jpg,two girls dressed one playing toy lawnmower
917574521_74fab68514.jpg,two little girls stand wall one girl happy face girl sad face
917574521_74fab68514.jpg,two twin girls playing toy driveway
918886676_3323fb2a01.jpg,brown dog drinks water bottle
918886676_3323fb2a01.jpg,tan dog drink water poured spout
918886676_3323fb2a01.jpg,yellow lab drinks water
918886676_3323fb2a01.jpg,yellow dog drinking water bottle
918886676_3323fb2a01.jpg,yellow labrador drinking water faucet
923550133_ac9d7a2932.jpg,two girls sitting outside ground front lake
923550133_ac9d7a2932.jpg,two girls sit beside river tree
923550133_ac9d7a2932.jpg,two girls sit edge river
923550133_ac9d7a2932.jpg,two girls sitting beside water near tree
923550133_ac9d7a2932.jpg,two girls sit tree water edge
925491651_57df3a5b36.jpg,dog leaps water
925491651_57df3a5b36.jpg,small dog jumping threw lake
925491651_57df3a5b36.jpg,tan dog jumps water
925491651_57df3a5b36.jpg,white dog splashing water
925491651_57df3a5b36.jpg,dog jumping water lake
927420680_6cba7c040a.jpg,man walking trees front city skyline
927420680_6cba7c040a.jpg,man walking next extremely large tree trunk
927420680_6cba7c040a.jpg,old man walking next big tall trees
927420680_6cba7c040a.jpg,someone light shirt walking past several large trees overlooking city
927420680_6cba7c040a.jpg,man walks among large trees
929679367_ff8c7df2ee.jpg,beagle playing tennis ball
929679367_ff8c7df2ee.jpg,puppy dog playing tennis ball
929679367_ff8c7df2ee.jpg,puppy playing tennis ball wellkept path lined groomed bushes
929679367_ff8c7df2ee.jpg,puppy plays tennis ball stone path
929679367_ff8c7df2ee.jpg,whitefooted beagle plays tennis ball garden path
930126921_1b94605bdc.jpg,man black shirt enjoys snack woman white shirt looks confused
930126921_1b94605bdc.jpg,man eating paper cone woman stands behind
930126921_1b94605bdc.jpg,man standing front woman eating something
930126921_1b94605bdc.jpg,one darkskinned man eating french fries blond woman standing behind
930126921_1b94605bdc.jpg,man white purple white polkadotted shirts eating looking right woman behind confused look face
930748509_8ca5cf5c24.jpg,man pets dog chest park
930748509_8ca5cf5c24.jpg,man petting dog
930748509_8ca5cf5c24.jpg,young man scratches neck dog
930748509_8ca5cf5c24.jpg,young man sits dog outside
930748509_8ca5cf5c24.jpg,young man sitting petting dog
933118213_b35b0b62a7.jpg,boy holding fishing rod
933118213_b35b0b62a7.jpg,young boy fishes
933118213_b35b0b62a7.jpg,young boy hat fishing pole hand
933118213_b35b0b62a7.jpg,young fisher fishes
933118213_b35b0b62a7.jpg,child wearing cap holding fishing pole
934375844_dd149fed18.jpg,baby white top sitting bed
934375844_dd149fed18.jpg,baby wearing best buddy shirt bed
934375844_dd149fed18.jpg,cute baby boy sitting bed looking happy
934375844_dd149fed18.jpg,small baby sits bed smiles
934375844_dd149fed18.jpg,small boy wearing blue shorts sitting bed
937559727_ae2613cee5.jpg,blonde fisherman standing water prepares hook
937559727_ae2613cee5.jpg,fisherman wearing waterproof jumpsuit looks something hand
937559727_ae2613cee5.jpg,man hooking line
937559727_ae2613cee5.jpg,man fishing overalls water
937559727_ae2613cee5.jpg,fisherman stands water looking something small hands
938162709_21443d352f.jpg,crosscountry skier following path
938162709_21443d352f.jpg,crosscountry skier going woods
938162709_21443d352f.jpg,person crosscountry skiing snow
938162709_21443d352f.jpg,skier woods
938162709_21443d352f.jpg,lone skier walks snow
93922153_8d831f7f01.jpg,woman climbs cliff
93922153_8d831f7f01.jpg,woman rock climber scales cliff far pastures
93922153_8d831f7f01.jpg,woman rockclimbing cliff
93922153_8d831f7f01.jpg,woman rockclimbs rural area
93922153_8d831f7f01.jpg,woman climbing cliff rural area
940973925_a2e6d7951c.jpg,kids playing ball front big fancy building
940973925_a2e6d7951c.jpg,three boys play along decortive wall outside building
940973925_a2e6d7951c.jpg,three kids play wall green ball
940973925_a2e6d7951c.jpg,two children climbing wall white building whilst one child plays green ball
940973925_a2e6d7951c.jpg,two children play stone railing third catches green ball
94232465_a135df2711.jpg,lady ice skates pulling child buggy
94232465_a135df2711.jpg,mother pulls daughter wagon snowy plain
94232465_a135df2711.jpg,woman pulling wagon girl across frozen lake
94232465_a135df2711.jpg,girl pulls toddler cart skating ice
94232465_a135df2711.jpg,woman ice skating pulling little girl cart across ice
942399470_6132d3e5d2.jpg,bearded man sitting bench wearing fur lined jacket hat
942399470_6132d3e5d2.jpg,bearded man animal hide coat hat
942399470_6132d3e5d2.jpg,longbearded man wearing coat fur vest broad brimmed furtrimmed hat
942399470_6132d3e5d2.jpg,man wearing animal skins sitting green bench
942399470_6132d3e5d2.jpg,man long beard moustache wearing hat sits outside
944374205_fd3e69bfca.jpg,group boys play soccer grass another looks rock
944374205_fd3e69bfca.jpg,group young boys playing soccer front small hill
944374205_fd3e69bfca.jpg,children play soccer field
944374205_fd3e69bfca.jpg,eight boys playing soccer grass
944374205_fd3e69bfca.jpg,similarly dressed children playing soccer rocky field front building
944788251_a0bcd4b960.jpg,boy dog dock watching another dog swim away
944788251_a0bcd4b960.jpg,boy dog stand dock watching another dog
944788251_a0bcd4b960.jpg,boy large dog stand dock watching another dog swim water
944788251_a0bcd4b960.jpg,boy dog watching object water
944788251_a0bcd4b960.jpg,boy white shirt black dog looking another dog water
945509052_740bb19bc3.jpg,girl sits beach bright pink sunshade
945509052_740bb19bc3.jpg,person sitting purple umbrella beach
945509052_740bb19bc3.jpg,woman black bathing suit sitting purple umbrella beach next ocean
945509052_740bb19bc3.jpg,woman black swimsuit sits hotpink umbrella beach
945509052_740bb19bc3.jpg,woman sitting beach pink lawn umbrella
946051430_8db7e4ce09.jpg,girls swimsuits jumping water behind
946051430_8db7e4ce09.jpg,group five women girls bathing suits jumps water backs camera
946051430_8db7e4ce09.jpg,five girls swimsuits seen back jumping water
946051430_8db7e4ce09.jpg,girls swimsuits holding hands leaping water
946051430_8db7e4ce09.jpg,five girls wearing swimsuits jump water
947664583_7c63172366.jpg,child jumps pool man looks
947664583_7c63172366.jpg,girl swimmies jumping pool
947664583_7c63172366.jpg,little girl wearing orange arm floats jumping pool
947664583_7c63172366.jpg,little girl inflatable armbands jumping pool
947664583_7c63172366.jpg,young girl water wings leaps crowded pool
947969010_f1ea572e89.jpg,black dog brown muzzle next body water shaking water stick mouth
947969010_f1ea572e89.jpg,black dog red collar item mouth climbing pool
947969010_f1ea572e89.jpg,brown dog climbing pool stick mouth
947969010_f1ea572e89.jpg,dog stick mouth climbs water
947969010_f1ea572e89.jpg,dog climbing water stick
948196883_e190a483b1.jpg,man asleep ground near two bank machines
948196883_e190a483b1.jpg,man slouched near atm another man withdrawing money different atm
948196883_e190a483b1.jpg,man sits front atm machine another man uses machine
948196883_e190a483b1.jpg,man brwon jacket shoulders lying sidewalk near two atm machines
948196883_e190a483b1.jpg,man using atm machine man sleeps ground next
950273886_88c324e663.jpg,man grasps onto rock face
950273886_88c324e663.jpg,man red shirt attempts climb rock
950273886_88c324e663.jpg,man wearing red climbs large rock
950273886_88c324e663.jpg,man red shirt climbing rock cliff
950273886_88c324e663.jpg,rock climber without rope
950411653_20d0335946.jpg,boy jumps pool
950411653_20d0335946.jpg,adult watches child somersault pool another child looks
950411653_20d0335946.jpg,woman throwing little boy pool
950411653_20d0335946.jpg,woman blue tossing young child pool
950411653_20d0335946.jpg,woman throws little boy pool another boy watches
95151149_5ca6747df6.jpg,mountain landscape
95151149_5ca6747df6.jpg,mountainous photo complete blue sky
95151149_5ca6747df6.jpg,snowy mountain range
95151149_5ca6747df6.jpg,rocky mountains
95151149_5ca6747df6.jpg,snow covered peaks
952171414_2db16f846f.jpg,group four people conversing next bus
952171414_2db16f846f.jpg,four people taking front bus
952171414_2db16f846f.jpg,four teenagers standing next bus talking laughing
952171414_2db16f846f.jpg,two couples chatting bus
952171414_2db16f846f.jpg,two girls two guys talking bus background
953941506_5082c9160c.jpg,beagle dog walking shoreline beach
953941506_5082c9160c.jpg,beagle walking beach next waves
953941506_5082c9160c.jpg,beagle walks along calm shore
953941506_5082c9160c.jpg,beagle beach walking along shoreline
953941506_5082c9160c.jpg,beagle walking beach waterline
954987350_a0c608b467.jpg,female pink tank top drinking beer
954987350_a0c608b467.jpg,woman dark pink tank top bag across shoulder
954987350_a0c608b467.jpg,woman pink tank top drinking plastic glass
954987350_a0c608b467.jpg,woman pink tank top holds plastic beer mug
954987350_a0c608b467.jpg,woman wearing pink tank top holding mug liquid
956164675_9ee084364e.jpg,runner yellow shirt cresting hill
956164675_9ee084364e.jpg,runner one green shoe one white shoe runs uphill
956164675_9ee084364e.jpg,single runner watched onlookers race
956164675_9ee084364e.jpg,man wearing green sneakers runs highway
956164675_9ee084364e.jpg,runner red yellow made hill
957230475_48f4285ffe.jpg,boy licks older male face covered blue yellow creamy substance
957230475_48f4285ffe.jpg,child yellow shirt licking brightly colored food mans cheek
957230475_48f4285ffe.jpg,young boy licking blue yellow frosting young man face
957230475_48f4285ffe.jpg,young boy licking colored frosting young man face
957230475_48f4285ffe.jpg,someone licks face man blue yellow paint face
95728660_d47de66544.jpg,guy riding bike side hill
95728660_d47de66544.jpg,young man bicycles towards camera away beautiful mountains clear day
95728660_d47de66544.jpg,man bike mountains
95728660_d47de66544.jpg,man riding bicycle narrow path
95728660_d47de66544.jpg,man riding bike trail
95728664_06c43b90f1.jpg,couple men sit large stone slab mountains background
95728664_06c43b90f1.jpg,two men rest near mountain range
95728664_06c43b90f1.jpg,two men sit stone monument among snow covered peaks
95728664_06c43b90f1.jpg,two men sit encripted stone mountains
95728664_06c43b90f1.jpg,two men sitting next tall stone
95734035_84732a92c1.jpg,two men riding bicycles outside snow covered countryside
95734035_84732a92c1.jpg,two men bikes side snowy road
95734035_84732a92c1.jpg,two men bicycles side snowpacked road country
95734035_84732a92c1.jpg,two men stop snowcovered hill bicycles
95734035_84732a92c1.jpg,two men taking break riding bikes snowy road
95734036_bef6d1a871.jpg,biker bikes mountains
95734036_bef6d1a871.jpg,male bicyclist mountain road
95734036_bef6d1a871.jpg,man biking front mountains
95734036_bef6d1a871.jpg,man biking really rough terrain
95734036_bef6d1a871.jpg,man bicycle trek high mountains
95734038_2ab5783da7.jpg,man bike nest river
95734038_2ab5783da7.jpg,man rides bicycle rocky path beside lake mountains
95734038_2ab5783da7.jpg,man rides bicycle rocky trail along large river
95734038_2ab5783da7.jpg,man stands astride bike rocky trail lake
95734038_2ab5783da7.jpg,man bike sitting gravel hill
957682378_46c3b07bcd.jpg,brown dog black dog run grass
957682378_46c3b07bcd.jpg,brown dog grabbing collar black dog
957682378_46c3b07bcd.jpg,dark black dog playing light brown dog backyard
957682378_46c3b07bcd.jpg,two dogs wrestling field
957682378_46c3b07bcd.jpg,two dogs wrestling park
95783195_e1ba3f57ca.jpg,hiker navigates rope wood bridge large dry ravine
95783195_e1ba3f57ca.jpg,person shoulder bag walking across shaky wooden slat bridge
95783195_e1ba3f57ca.jpg,woman crossing wooden link wire bridge
95783195_e1ba3f57ca.jpg,woman walking across old rope driftrood bridge mountains
95783195_e1ba3f57ca.jpg,woman walking rickety narrow bridge
958326692_6210150354.jpg,large tent green cover campground
958326692_6210150354.jpg,tent campsite sunlit forest
958326692_6210150354.jpg,picture campsite big green tent
958326692_6210150354.jpg,rays sunlight shine green tent woods
958326692_6210150354.jpg,sun blazing trees onto green tent woods
961189263_0990f3bcb5.jpg,child playing muddy water running along grassy area
961189263_0990f3bcb5.jpg,little boy sitting wet path covered mud
961189263_0990f3bcb5.jpg,small boy sits mud puddle gets covered mud
961189263_0990f3bcb5.jpg,dirty young blond boy playing mud
961189263_0990f3bcb5.jpg,little kid sits muddy water
961611340_251081fcb8.jpg,girl tutu boy costume dancefloor
961611340_251081fcb8.jpg,little girl pink tutu gets ready ballet dancing boy spiderman shirt behind
